1	@USER Awesome win!! I truly believe Americans are sick to death of what the left is trying to do to destroy America and change our country into what it never was intended to be. Go vote America and MAGA! Thank you President Trump for believing in our country and keeping promises.
1	@USER @USER Calling conservatives hillbillies...hmmm that’s original. Funny how many “poor hillbillies” you tweet about have incomes and IQ’s 4 times higher than you. Your humour sucks btw.
1	@USER My coworker has a sick ass one for work
1	@USER gonna need a whole ass rant thread done in the utara loghat to really feel it haha
1	@USER @USER Look at Sweden, France, UK, Europe is changing. EUROPE WILL BE A MUSLIM CON1ENT BY 2050. Please watch the YouTube video title  MUSLIM DEMOGRAPHICS ' , YOU WILL BE SCARED TO DEATH, unless you are a Muslim or love Islam. Mind u, I'm an African in America.'
1	@USER @USER @USER @USER For a moment I thought you were about deaths  Sounded fucked up sick at first.
1	@USER But I thought California had gun control
1	@USER @USER Is no one considering the fact that Russia might be using Antifa to spread black propaganda??? Remember the Berlin Wall???
1	.@USER HOSTILE ENVIRONMENT against the POOREST and most VULNERABLE in our society just keeps on rolling. So much for #ChristianMorals eh? If you voted for this SHIT then HANG YOUR HEAD IN SHAME. @USER #JC4PMNow #POVERTY #DisabilityRights URL
1	@USER Poor Germans...they have  refugee violence and antifa violence..it must be nice to live in Germanistan.
0	@USER Oh shit.
1	@USER They probably all wrote it together while pissing in your McDonalds coffee.
1	@USER @USER She’s trolling to fuck with you cause some of y’all be quick to call mfs coons for minor disagreements
1	@USER @USER I hate @USER so much now. They fucked up the whole franchise.
1	@USER He is going to destroy america like he has done to many of his businesses he does care about middle or lesser america and americans he only cares for himself and the top 1% who hopefully see the light soon before they have no countries to sell their products to
1	@USER @USER rae sis don't say no offense' then like tweets calling me a sad bitch, also im truly shocked ur on the L6 train this year'
1	@USER @USER All he is missing are the inmate number
1	@USER Hasn't this flake left yet?  How dare these people hang a man without evidence and at the word of a loon with repressed memory.' Sue her and I bet she shuts up fast.'
1	#meDIAtoo Selective putrid outrage ONLY AT Conservatives only BY LIBERALS who want us to know how MORAL they are!!!  Re: Kavanaugh and ANY OTHER REPUB who will stand up against them!! URL
0	@USER damn that headgear is lit sucks im not on pc ubi plz for console to
1	@USER @USER Further proving that #LiberalismCausesMentalRetardation and #Feminists are a cancer on the American Republic
1	@USER You are a Communist state controlled newspaper.   Very much like #ANTIFA would love to see.   And your country executes people who dissent with your support.   Enough said.   Get off my twitter stream
1	@USER @USER I fully support Antifa. I give them money. White nationalism is cancer in a proudly multicultural society. It should be illegal. It is in Germany. We had two wars over this issue. White nationalists lost both. We are done with this discussion.
1	@USER @USER @USER @USER @USER @USER They can’t. His a sheep. Just follow along with fake news and put everyone who can think for themselves as KKK. Antifa wannabes
1	@USER HYPOCRITE!! You run a commercial about ur support for gun control &amp; protecting kids showing ur kids. Really! U support ABORTION. What’s the difference in that and a gun? They BOTH KILL! @USER @USER @USER @USER @USER
1	@USER Liberals like you WILL never convince us to become lazy entitled victims. But keep trying. I just feel sorry for your son. Having to be raised by someone who will only impart him with the mindset of self-hate and victim-hood.
1	@USER First Man movie is an accurate metaphor for the NWO Globalist Left--they give you enough to make you believe they're truthful unless you have educated yourself!
1	@USER hey Samsung on your website you declined me. 2 times for credit I can afford your phone without your ass this is my second one maybe next time even though I hate iPhone I'll buy iPhone so screw you
1	@USER @USER @USER That’s how a career in media works...people admire you. If people think you’re a piece of shit you won’t make it far.
1	@USER @USER You are a disgrace
1	@USER I’m jealous
1	@USER @USER You are out of you damn mind! Feinstinkle had this band then leaked it! She took a lie detector test and hired a lawyer last month! She is accusing a judge of a crime that is 35 years old with no proof! Ruining a mans life over an accusation with no proof you STFU
1	@USER @USER Guess what Chicago kids go theu this shit every day and they have the strictest gun control around!
1	@USER Police your own first right?   You see it as unfortunate he is saying these things in public but others see it even more unfortunate that she says the things she says in public. She is an extremely public figure and he is using a similar platform.
1	@USER @USER @USER Socialism once its implemented has historically had only one effective stop measure and that has been civil war. Knowing that the force/reasoning behind gun control' becomes clear. You can have a clear picture of this process by reading Saul Alinsky's-Rules for Radicals.'
1	@USER @USER @USER I really think he is mentally ill. Why does his family not address the issues? Maybe Jared did with the op-ed?
1	@USER But he is still fucked up for not respecting LGBTQ
1	@USER Holy shit- how brainwashed can ya be?
1	@USER Yea Jeff should go. Antifa is a terrorist organization
1	@USER yeah he had to go back to the faerie world to handle shit there
1	@USER I'm honestly not surprised coming from the school you are in. Why would you be vaping. I noticed they like to accuse you of a lot of stupid stuff but don't let it get to you.
1	@USER NEITHER DOES ANTIFA OR BLACK LIVES MATTER OR ANY OTHER SOROS FUNDED GROUPS
1	@USER I do not support Trump. He is an abomination!
1	@USER Omg he is!!!!! I fucking hate Dale!!!!!!
1	@USER @USER The name alt right is to make people think its a right wing group.just like ANTIFA that are fascist. BLM that really to they all black lives dont matter.
1	@USER @USER @USER Most mass shooters are liberal white men. We should have liberal control not gun control.
1	@USER aaaaaaaaa that’s so exciting!!! the majority of my friends are in second year at this point so the blow i’m about to receive from moving to a whole ass other country hasn’t hit yet.... i’m doing film studies because i hate myself apparently :/ wbu babie
1	@USER You are a disgrace go home you are not the President anymore. You are breaking tradition of the former President stepping aside. This is no longer Obama’s country this country belongs to We The People not your sheeple #MAGA @USER
1	@USER @USER @USER @USER @USER Please TX don’t elect this fake Conservative. He is bought &amp; paid for with Soros money. So many unethical things in his personal history!
1	@USER Sorry...nothing but a setup to try and appease the Socialist Democratic Wacked Out Liberals. We are not stupid
1	@USER @USER We all know this is another Liberals Corruption!!
1	@USER Don't you have to weigh under 200 lbs to be considered a 'porn star'?
0	@USER @USER @USER @USER Bank deregulation happened under Gordon Brown with his dramatic changes announced in 1997 (not in manifesto) including independent central bank and removal of @USER supervision of financial sector. How old are you? Who taught you this rubbish version of history?
0	@USER They are hoping all over it. But then they are probably the biggest crowd of racist bigots in the country they back antifa
1	@USER @USER @USER @USER @USER Monkeys have been used for centuries to dehumanize black people but none of that has anything to do with the 5th largest economy in the world and a 9 billion surplus. Everything else you are saying is nonsense. Againtske your L and leave
1	@USER @USER Omg!!! A good guy is now evil!!!! Same thing happening is America!!! The Globalist world leaders with all their money would have us believe what is evil is good and what is good is evil!! I’ve read that in the good book!!  For the end time!!!!
1	@USER @USER why do you identify as antifa if you're transphobic?
1	@USER Then I'm as crazy as you are cause I believe the same outcome will happen this Sunday 49ers 27 KC 17 Niners baby👍👊
1	@USER @USER Oh shit the mafia have finally found me
1	@USER @USER @USER Why do some conservatives blindly follow a fascist?
1	@USER Goodell is the worst commissioner of any sport from any time in history
1	@USER @USER @USER Listened'. They don't give a shit about what the fans think. All they're doing is counting their Fox money.'
1	@USER You were made a fooln of last night by Kavanaugh so like a spiteful child seeking attention youngo on your wide eyed rant. You are an embarrassment to the chamber and this country
0	@USER  Good- that soundtrack you DMed me with was fire as fuck and I still listen to it often💪🏽 Bad- My tracks are better😭 (joking I’m shit)
1	#serenawilliams yes she should be boycotted.  She is a nasty bit of work.
1	@USER @USER So let me get this straight they want us to hold off on the confirmation hearing for what? Polygraph is inadmissible. All to hear he said she said? Ford signs paper in trump case against illegal separations? And Cavanagh has just about every woman stating he is honorable. Vote ye
1	@USER @USER And most Hillary supporters are racist liberals.
0	@USER @USER Nothing was stolen. Crybaby liberals didn’t get what they wanted so they’ve been throwing temper tantrums for 2 years.
0	@USER Oh shit this will trigger some bigots
1	@USER I'll lock yo sorry ass down 🤗
1	@USER   NO ONE needs hunting in Canada Spread the word.There is no place in a civilized society for rifles and shotguns.The Coalition for Gun Control has 200 associations behind us to support and the Liberals. In the name of the safety of our kids Mr Blair ban those guns.
1	... a bunch of self-aggrandizing liberals in fancy dresses mocking Trump.” Except for the fancy dresses, sounds a lot like the Dems who are trying to lynch Kavanaugh... #politics #MeTooWitchhunt URL
1	And the Bull$hit just keep coming. So we're expected to just accept these allegations for their face value. The left swamp plot thickens. We need to out the offenders once and for all. #ConfirmKavanaugh #MAGA URL
0	@USER Look at this chill as fuck bearded dragon URL
1	@USER Woooow Trump voters are getting really crazy MAGA !
1	@USER @USER Trump is maga
1	@USER @USER Tomorrow night you get dropped @USER @USER will make sure he is not robbed again  you fraud
0	@USER A whole meta joke here would be my original tweet fuckin up the calculations.
1	@USER @USER @USER oh yeah Terry Porters 40 second PI Call (OSU alumn)... naw im over it... Your coach and his scumbag history... If you know anything about his history with Aaron Hernandez you would know what kind of scumbag he is... but OSU is a shithole so the story goes on.. URL
1	@USER Well, there's that one idiot you keep thinking will show up in your mirror every sundown when you rise again to walk the night in search of carnage to fill the emptiness where your heart &amp; soul used to be. Altho, now ya mention it, lots of other conservatives' come to mind too.'
1	@USER She is no doubt the greatest female athlete but a sore loser imo
1	A little appreciation post for my bestie because she’s a bad bitch and I’m thankful for her💗 @USER URL
1	@USER @USER It's Bull Shit. We all know.
0	@USER I love my penis and want to keep it. Would rather smoke a joint.
1	@USER @USER she is a dog with fleas.
1	@USER You are a coward and really have no right to be AG. You are a disappointment. Your days are numbered and so his your party.
0	@USER There are deals on Mexico EU trade and other trade deals.  We don't need or want a gun control deal or a Climate' deal'
0	@USER He tihnks he is telling the big lie.
1	@USER Tough crap Mazie! There should be a Me Too' for men with false accusations against them as well as those hurt by Democrat lies, false accusations, biased government agencies, biased media sensationalism and Antifa bullies etc......'
1	@USER @USER @USER @USER Um, no? Saying that Labour is the party of hatred' implies they are the most hateful party, and therefore The Conservatives are less hateful.  Whilst the claim about the Tories can be disputed, it's not whataboutery.'
1	@USER @USER @USER 🇺🇸 BECAUSE THey think Sen Collins is A STUPID COWARD   &amp;all they have to do is Bullie   SenCollins  This is what🇺🇸Conservatives Have lives with For 9️⃣yrs now   Please Vote For Kavanaugh  LetGod Take Care Of the Rest
1	@USER @USER It makes my skin crawl just looking at this woman - Theresa May is a liability to our nation and @USER and must be removed ASAP
1	@USER @USER Took the words out of my mouth. He is just horrible.
1	@USER He can suck it.
1	@USER @USER @USER @USER @USER He had 1 offer since june! The shitty browns that's it!! Stop thinking he is still good you are living in the past
1	@USER Yes! The good old days when conservatives got pushed around and bullied by democrats who never gave an inch. The good old days when all conservatives could do was feign outrage and promise to go get them the next time. Yeah, that's what we need. That's the healthy' libs love!'
1	@USER @USER #DUMMYDONNIEJR 🤦🏻‍♀️🤥🤡🤷🏻‍♀️  THIS IS FROM 2008 IDIOT 🤣😂😅.  The apple doesn’t fall to far from the tree when it comes to lying 🤥.   The American people have had #EnoughIsEnough of #LIARINCHIEF and you are actually an embarrassment as well like your daddy 🍄🍄
0	@USER Gun Control means using both hands. And in this case means acquiring the correct target. You can’t fix stupid.
1	@USER @USER @USER @USER @USER Except those whole emails the prove what yer sayin is wrong.  Hannity is paid 30 million a year to blame immigrants so you idiots happily pull the feeder bar for the guy gonna take away yer healthcare. Gotta say the stupidity is entertaining. #maga
1	@USER Holder should've been removed and jailed years ago.
1	@USER @USER @USER @USER @USER @USER @USER Gun control is racist. URL
1	@USER @USER @USER A useful idiot. No longer need him. Their to busy to be bothered with gun control now. Busy trying figure out how to sway an election in their favor. Not gunna happen 😂🇺🇸💪
1	@USER My thoughts and prayers are with the families.  Random mass shootings, which plague our nation, are not normal and we as a country can't allow them to be normalized,' Craley said',   The truth is these mass shootings are becoming too 'normal'.  Gun control would certainly help.'
1	#DougFord again using #Trump-style authoritarian tactics: •Discredit the media. •Repeatedly spread lies. •Build a false reality for your followers.  These are smart people. The conservatives know what they're doing. This is a planned strategy to weaken democracy. #ONpoli URL
1	@USER @USER @USER No you wouldn't sis I know damn well you would probably call it cute people propose in concerts all the time yet when its a gay couple its wrong you're at a fucking concert you don't have to pay attention
1	@USER we're buying a couple puzzle toys and looking at classes for him rn! but i think he is becoming a teenage monster.
1	@USER Naaa. I've spent 24 hours laughing my huge nuts off at your stupidity.  You fink your some kind of entity but your all a bunch of scared antifa PUSSIES wiv no muscle to see anyone you try to bully. Even that is pathetic.
1	@USER Liberals never follow through on promises. We’ve heard it all before. Coward.
1	@USER She is saying Ben, Ben, when the hell are you going to do something more than just tweet crap about djt?''
1	@USER He is a troll.  Not open to facts
1	@USER That's a lie...your antifa lefties are nothing but violent. This teacher spent a lot of time planning this attack on an honorable man with zero evidence. No reason at all to hold up kavanaugh! Another crazy liberal hit job!!
1	@USER 7 $ million buyout. Losers.
0	After all my years of complaining im finally getting my bitch ass wisdom teeth out so I can stop fucking crying
0	@USER we’re defo living in the last days
1	Adam Schiff saying he is FOR releasing FISA info URL Just another in a long list of bureaucratic hacks that need to be purged from DC! @USER please keep doing what your doing to expose these frauds and hypocrites!! #MAGA #KAG2020  #QAnon  #WINNING #WWG1WGA URL
0	@USER yesterday this happen here😳 So much for gun control when you can't prevent a 2nd grader from bringing a gun to school huh😏 URL
1	@USER @USER The official unemployed numbers are a joke. There are millions of Americans who lost their jobs and career to H1b.  Their unemployment benefits ran out years ago. Give them their jobs back. End H1B now.
1	@USER Fuck you dope.  Not a Fox watcher.  Independent voter that will never vote left.  Your Party is dangerous.
1	@USER @USER @USER Old pic. Trump is not monitoring anything related to the Hurricane.  Pretty sure he is shitting his pants right about now
1	@USER Eric holder is Obama's straw man of corruption
1	@USER @USER Liberals ruin a life doesn’t matter as long as they win in the end! Must stop! The have no Conscience
1	Pigeon Girl can also send pigeons to poop on all MAGA hats.
1	@USER @USER Says the bitch ass boy hiding behind a keyboard it don’t hurt to ask for help sometimes can’t do everything alone you fucking clown if he can help then something is better than nothing that’s why I asked even if he can’t it don’t hurt to ask fuck off my twitter weak ass nigga
1	@USER She is incredibly stupid and perhaps the reason why she was chosen to ‘entropy‘ the trade talks. Trudeau will destroy everything of reason in Canada. Would you allow a terrorist destroy Canada? Then why have Trudeau?
1	@USER @USER She is a horrible at her job...maybe that's why her career is dying...
1	@USER This lies how she got the key ! Why she don’t admit she was in date or maybe had NSA with ? she is married ? What is true story ! BS ! Ok we all respct police officer but her story and excuse full of shit ! Please post her photo ! Let see how fat she is !
1	@USER you're a jerk. Attacking julie for standing by her husband. You're just like all the other liberals want to ruin peoples lives. How about you not bash people until he is found guilty... bet your client just wants MONEY!!!
1	@USER @USER @USER Don’t get on here saying that type of dumb shit
1	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Stop with your nonsense. You are a block. You are STUPID!
1	@USER @USER He is sick. Very disturbed. And that comment proves it!
1	@USER As if a liberal beta male could engage in sex with a straight female.
1	@USER Ive judged that the old woman is an anti semite and Joan Ryan is right.  You are playing semamtics.  Youre a disgrace.
1	@USER #Liberals are muck rakers. They have NO platform to run on. NONE! Culling vulnerable people from the late decades... of the last century... of the previous millennium... shows how desperate they are to be heard. Now they’re loitering around high schools looking for rumors. Sad!
1	@USER Well sure she would lend her support to the lying heifer making the false accusations. She has no more intelligence than the rest of the liberals acting out sombody!
0	@USER already my ass i had so many fucking shots tonight
1	@USER @USER Yep. Sure do. And he's been proving it on a daily basis. #MAGA
1	@USER Although I think that Carter was a decent man he was without a doubt the 2nd worst president in my voting history.    44 was the worst if there was any question.
1	@USER @USER @USER He. Is. A. Sociopath.
1	@USER I seriously have no more words for how fucked up he is. Every time I think I found the word he does something even more despicable &amp; disgusting. The best I can do is hope that he chokes in his own vomit for all of the stupid lies he's  told. Like a serial killer he has no soul..
1	@USER But Tinubu is supporting this monster against us. The biggest Yoruba traitor of the modern days Yoruba politics is Tinubu!
1	@USER Do you think that bothers the evil Nazi democrats/liberals they tried to rig a Presidential election and framing Kavanaugh is just another act of these evil Nazi democrats /liberals politicians to destroy Democracy and America ! #Walkaway # Make America Great!!!!!!!!!!!!!!
1	@USER @USER of coarse he is alex and many other nation leaders are as we;ll lapdpgs URL
1	@USER Gun control . . . means being to hit what your aiming at! These elderly homeowner have great gun control!
1	@USER Liberals are SICK. This false accuser should be incarcerated for her bald-faced lies. URL
1	@USER @USER Look at her moving and not one word of Truth coming out of it. If you ever get a chance to ask that layer a question ask her do you agree with me that the Golan Heights belong to 🇸🇾. She is dead dead in the water she couldn't answer it without condemning herself true
0	@USER The perpetrator is responsible for his own actions but you are ignoring that Maxine Waters &amp; others are inciting violence.  Do consider she said that they should not be able to eat, shop or do anything in peace'... how would one survive without being able to trade?'
1	@USER @USER URL a high-tech lynching for Uppity (Republican) Blacks'' is fine, but raping women by liberals?' 'THEY ALL DO IT” including Bill Clinton.'
1	@USER @USER @USER @USER @USER @USER @USER @USER @USER Really? And has he been charged. #Liberals are such liars!
1	@USER @USER She thought she would be low profile and help the Dem party get rid of Kavanaugh and she could remain anonymous. She most likely was promised this by the party. Now that she can be charged with perjury she will continue with playing a victim. She is not. Lying is a can of worms.
1	@USER @USER @USER This is why Chicago  won’t enforce gun laws on the books or go into these neighborhoods These murders are planned by gun control liberals so as to pass very strict or even confiscation of guns. Black Luves do not matter to these liberals trying to pass their agenda. 2 Admendment
0	@USER @USER 🤣🤣🤣🤣🤣🤣🤣🤣 Deep Throat
1	@USER He is like  “Holy jesus fucken Christ”
1	@USER For lying? How much is the DNC/Soros/Antifa paying her? How’s your Chinese spy doing?
1	@USER Lmao good one ! Now listen up Sparky your wife is a disease she is a bought and paid for evil  soulless  propaganda arm for child murderers and Russian agents. So stick with your cutsie  tweets but I'd prepare for a long prison sentence if i were you.
1	@USER Fucking sucks when the refs are against you. #KillTheZebras
1	@USER They meet many many fans it’s amazing that he remembered her don’t be a bitch
1	@USER @USER @USER they are bullshit stats. but say isn't london the murder capital of europe now? that gun control working right? germany having some SERIOUS crime problems. maybe u should take care of business at home be4 u start tweeting about the US
1	.@USER You are deplorable despicable disgusting!  URL
1	@USER Democrats = Thugs
1	@USER @USER I never watch the NFL !!!’ Panthers suck by the way !!!
1	@USER @USER Which is also posturing nonsense. If they want to oust her they'd forward the requisite letters to their part whip and she would be facing a leadership challenge. Her 'challengers' are as gutless and witless as she is.
1	@USER He's another one of the puke pool!! It's getting pretty full I can tell you that for sure!!!
1	@USER Someone's is asking if Davido wasn't supposed to be in Camp? Oga madam park well!! Davido's business is non of your business. Na u send am go school? Haterz... chop shit n die
1	@USER @USER @USER @USER Not only the Antifa got quite alot Israel supporters. You'll find Israeli flags at the right winger protest just as well. Oh the irony URL
1	@USER @USER @USER @USER as of right now my only solid position is that the NRA has become far too influential in politics and as a result they have delayed the desire for gun control for about 20 years.
1	@USER LOL. What’s failing miserably is this 11th hour ambush by the liberals. Every minute #ChristinaBlaseyFord refuses to commit to appearing she and people like you lose credibility. I love it!! 😂😂 #tcot #p2
1	@USER @USER A clear majority of conservatives approve of Trump and the GOP. Don’t be stupid.
1	@USER God help us. the woman cant even get coherent sentence out of her mouth.
1	#Theresa May Using #LabourParty Policies to Cling On To her Weak and Wobbly #Government #HousingCrisis #housingmarket the #conservatives are the Corrupt #Landowners #ToriesOut #Corruption
1	@USER @USER Sick!!! I hope he is not teaching!
1	@USER The killer is in the house. #MAGA #WallDoesntProtectFromAmericans
1	@USER Hollywood is full of demonic democrats.
1	@USER Until he is dead. Because even after he is out of office he will likely command the news cycle for a long time.
1	@USER Remind me of Antifa ratbags.
1	@USER The washed-out idiot #Biden feels he has a chance by insulting all conservatives who are supporting their great #POTUS...I don’t think so CRAZY JOE!!!
1	@USER @USER LIAR!!! What supporters is she talking about??? I was embarrassed when our last president went on a world apology tour and he even bowed to them like he was their servant!!! URL
0	@USER Everyone saying Fuck Russ dont know a damn thing about him or watched the interview 🤷‍♂️🤷‍♂️🤷‍♂️
1	@USER @USER @USER @USER @USER with the caption so much for the tolerant left' ... yup you fit the description of ANTIFA . I suspect you are not a threat as I doubt you can attack any reporters from your mom's basement.'
1	@USER @USER Took you this long!! He is a beast and has been for yonks
1	@USER I think Michelle spilled Democrats plans for civil war.. liberals are lunatics
1	@USER @USER Got knocked out in the first round and one a shitty decision
1	@USER @USER They should dress him in an Ice Uniform no weapons and make him walk the boarder at night calling for the drug cartel.
0	. she. is the most powerful woman on this earth oh my fucking god URL
1	@USER @USER Birch me too.. da fuck
1	@USER @USER @USER Of course not she is young and dumb. If she really had a brain she wouldn't believe in socialism
1	@USER It is 😭 you get to see a good game and niggas working 🤷🏻‍♀️
1	California - Creepy Fake Uber Driver Tries to Follow Woman Into Her Home    #MAGA #KAG #California #FakeUberDriver #BodyWrapRestraint #CrimeNews  URL
1	@USER @USER @USER That head flick at 0:05 is her ego taking a hit. She cannot take criticism. She is a weak incompetent authoritarian.
1	@USER @USER You know good and goddamn well that if you tried to explain all the gun control on a military base is proof that gun grabbing laws won't do shit if you look at Fort Hood.
1	@USER Manafort has been on K street for a long time. He knows things. Deep dark things. I agree. He is gonna burn some folk. Mueller already knows who he wants. Manafort is gonna give them up.
1	@USER Do not think so maybe do a little research buddy!
1	@USER you couldn’t catch me letting some saggy whitey bitch talkin like this to me 😫 bitch eat dirt
1	.@USER I'm not installing your shitty app, but put me down for 100% for the second amendment/campus carry, 100% against gun control except violent felons'. URL
0	@USER Don’t mess with niggas from Marcy projects george Zimmerman! You gonna get lit!
1	@USER man I woulda just started hitting the wall with that shit.  It ain't nothing by dry wall and some wood beams.  I'm getting through that door if I'm him.
1	@USER @USER @USER Fuck yes ride it baby!
1	@USER Have you ever seen the former Democratic hierarchy fight against the president so much??? We know it’s because you’ve been so corrupt and guilty of abuse of power. It’s our darkest times with the DOJ/CIA and Presidential cabinet
1	@USER Lol, read the title and you already know whats coming... ...who support common sense solutions to reducing gun violence,' How is gun violence different from other violence? What is a non-automatic firearm? What is common sense gun control? Is it like Chicago, NY,.. London?..'
1	@USER @USER Somebody do something!!! This show sucks anymore!! The set designers are good though! #firemalyoung
1	#PeoplesVote  #StopBrexit  @USER  #remain  I don't want to go.. either, You know what, After we leave, My slogans going to be It used to be better than this' should have stayed in. Useless goverment. URL
1	@USER Maybe they will Havana an Antifa race war &amp; slam the dildos out of each others butts.
1	@USER @USER Yeah. He’s very immature &amp; can dish out criticism while crying and blocking instead of accepting any. It’s cool. Folks can see him for who he is mostly.
1	@USER @USER @USER But what makes you think they are liberals?  There is nothing liberal about any of that.  These people spent the '90s insulting liberals, publicly humiliating black activists, and openly attacking the New Deal.  Where is the liberal' part?  They passed GOP policies!'
1	@USER What the fuck is this they’re trying to set him up so it looks like he somehow deserved to be shot
1	@USER @USER Here come the beta liberals lmao *convo muted you can cry all day to yourselves.
0	@USER Srsly it sucks. When ur living life it’s full of bullshit rules we just gotta suck up to survive
1	@USER @USER @USER @USER Connections are vital with all of the crap Twitter forces on conservatives.
1	Ain’t got shit  done today
1	@USER Well remember how the cops in San Jose stood down' and watched as antifa thugs armed with bats,bottles &amp; pepper spray attacked Trump rally goers?  They were 'just following orders'.  That's what most soldiers &amp; cops do. Soldiers follow orders &amp; cops protect their paycheck.  SAD.'
1	#GreatestThingsAboutThe90s 0HING. The treacherous lefty media people made sure Benny Hill was taken off TV and even more treacherous conservatives' conspired to remove Maggie Thatcher as our leader then almost fatally signed us even deeper into the extremely hostile commie EU'
1	@USER hope all is well. Thats so fucked. Like seriously what the fuck is wrong with ppl now. Gun control is no issue though right. Thank God I live in Canada. Feel brutal for all the attacks in the U.S.A but seriously it won't go away.
1	@USER @USER @USER @USER That's just depressing. Good churches are getting hard to find. Few and far between. I know people who belong to churches that espouse gun control and abortion! That's politics - not God! Not Christ!
0	@USER GOOD 🖕them !
1	@USER @USER I wonder if they will burn their Levis since @USER has come out in favor of gun control? Levi Strauss teams up with gun control group: We cannot stand by silently' URL URL
0	@USER @USER Good shit my bad though
0	@USER @USER That’s so sad and terrifying; I know it’s been dropped to a 2 but all the reports I’ve seen says that doesn’t mean shit for this storm. All you have to do is look at pictures of that thing to realize it’s a fucking BEAST
1	@USER When atmosphere turns greenish tint from greenhouse gases and humans eat humans in candy bar form maybe I’ll care. MAGA!!!!!!!!
1	@USER @USER @USER There are thousands apon thousands of videos on YouTube alone of Antifa attacking people just for being at Trump rallies or Republican events. This is not happening anywhere to Democrats. This is on a widespread scale and people like you try to lie and obfuscate to cover them
1	@USER @USER She can lie in the shit she created
1	@USER @USER @USER @USER @USER @USER @USER Maybe stop attacking Conservatives and you might find they don’t retaliate.
1	@USER @USER That is just awful ! He never was much anyway! A grown man acting like that; a bully ! Best to you and hubby Mark ! MAGA 🇺🇸
0	@USER @USER What award. Head of the Nazi antifa violence movement
1	@USER You @USER speak the Truth about =&gt; #Louis Farrakhan &lt;= ... he is a raging anti-Semite &amp; racist.
0	@USER I ain’t fucking w/u today lol
1	@USER The Irony is that most murders are done by illegal gun users who are gang members . This predominantly only affects Latino and black families. The problem is not gun control the problem is judges who let violent gun offenders back on Street after shooting someone.
1	@USER I’ve been asking myself the same question and it’s because he is such a phony. If He is such a fan of cleveland why is and he still playing for the Cavaliers the POS. He’s trying to save face with the Fanbase and it’s so obvious that is his fakeness! But stupid people will buy in
1	*Finally at my sister's apartaments* Instant reminder that she is ungrateful brat and i'm much more happy without seeing her
1	@USER @USER Oh WOW! You look like a 1980's Porn Star #loveit
1	@USER Corrupt dcrats in charge in PR the big problem
0	@USER @USER @USER U don’t think bad stuff happens to men in cars? Shit happens to everyone it’s just your mindset on how you deal with possible issues like that. You can’t spend your whole life worrying about something that most likely won’t happen to you. But it’s your life do ur thing haha.
1	@USER @USER Except he is. His administration has allowed crime in the city to skyrocket. You bloody leftist snake.
1	@USER Obama was the devil incarnate &amp; Trump is Jesus Christ himself. I get where you are coming from.
1	@USER Dear Paul McFartney-  You had us at Beatles.  You lost us at President Mad Captain.  Burn in hell-  Jon.' URL
1	@USER Liberals have the numbers and money. Conservatives would get smoked. Kansas alone gets beat inside of 2 hours.
1	@USER @USER @USER @USER NRA tweet was a fraud: more than half of Americans say gunrights are the most important issue.' Falsehood. The 53% was 'gun rights/gun control', and CA question indicates biase towards control. Deliberate knowing propaganda. URL URL
1	@USER Isn't that just a nerd
1	@USER nah my foodie ass will gladly say it. that works on absolutely no one's fucking palate.
1	WHY ... it's their trail of corruption ... and they have so much of it going on, and at all times, they don't want any slips' ... don't want American people to know who they really are AND WHAT THEY'VE BEEN UP TO ... #MAGA URL
0	@USER that’s so fucked up omg in my old hs there’s open campus and for every period you skip there’s a 200 dollar fine lmaooo
0	@USER @USER I believe gun control should consist of guarding your firearms from thivery and kids.
1	@USER I miss you bitch!!
1	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER NS liberals will sell out fishermen in a heartbeat. These N.S. Liberals are probably in line looking for private sector handouts. Big money tied to Kameron Coal. @USER don’t care about Nova Scotians. Look at health and education. Fisheries next?
1	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Oh. Low blow or blow job. Lmao
0	@USER to quit sex?
1	@USER @USER Dear Fatties Against Fascism... #WalkAway from the Democrats.... Antifa = Democrats = Dixiecrats = KKK  There are no fascists in America.  Same hate. Different colored hoods. Party of hate since 1828 URL
1	@USER @USER @USER Isis apparently obama let them run the world. Getting nuked by korea? BLM destroying cities. Antifa?
1	@USER You are a lier Christine Ford Soros pays you well and your lawyer won't work we all know you lie shame on you!
0	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 😁TeleSmokaCatin'  damn that looked better in my head😁😉🤣😎
1	@USER This will be settled and will never see a jury. We will never know the truth. Maybe she grabbed him first while swapping spit or he is really that stupid to just grab her. Either way I doubt we will ever know the complete truth.
0	@USER what the FUCK
